"170000";"171400";"171409";"Folhadela";2004-07-31;2005-04-29
"170000";"171400";"171409";"Folhadela";2005-04-30;2006-05-30
"170000";"171400";"171409";"Folhadela";2006-05-31;2007-06-29
"170000";"171400";"171409";"Folhadela";2007-06-30;2008-08-04
"170000";"171400";"171409";"Folhadela";2008-08-05;2009-06-29
"170000";"171400";"171409";"Folhadela";2009-06-30;2010-07-29
"170000";"171400";"171409";"Folhadela";2010-07-30;2050-12-31
"170000";"171400";"171410";"Guiães";1836-12-31;2001-03-11
"170000";"171400";"171410";"Guiães";2001-03-12;2003-07-30
"170000";"171400";"171410";"Guiães";2003-07-31;2004-07-30
"170000";"171400";"171410";"Guiães";2004-07-31;2005-04-29
"170000";"171400";"171410";"Guiães";2005-04-30;2006-05-30
"170000";"171400";"171410";"Guiães";2006-05-31;2007-06-29
"170000";"171400";"171410";"Guiães";2007-06-30;2008-08-04
"170000";"171400";"171410";"Guiães";2008-08-05;2009-06-29
"170000";"171400";"171410";"Guiães";2009-06-30;2010-07-29
"170000";"171400";"171410";"Guiães";2010-07-30;2050-12-31
"170000";"171400";"171411";"Justes";1956-04-20;2001-03-11
"170000";"171400";"171411";"Justes";2001-03-12;2003-07-30
"170000";"171400";"171411";"Justes";2003-07-31;2004-07-30
"170000";"171400";"171411";"Justes";2004-07-31;2005-04-29
"170000";"171400";"171411";"Justes";2005-04-30;2006-05-30
"170000";"171400";"171411";"Justes";2006-05-31;2007-06-29
"170000";"171400";"171411";"Justes";2007-06-30;2008-08-04
"170000";"171400";"171411";"Justes";2008-08-05;2009-06-29
"170000";"171400";"171411";"Justes";2009-06-30;2010-07-29
"170000";"171400";"171411";"Justes";2010-07-30;2013-09-29
"170000";"171400";"171412";"Lamares";1836-12-31;2001-03-11
"170000";"171400";"171412";"Lamares";2001-03-12;2003-07-30
"170000";"171400";"171412";"Lamares";2003-07-31;2004-07-30
"170000";"171400";"171412";"Lamares";2004-07-31;2005-04-29
"170000";"171400";"171412";"Lamares";2005-04-30;2006-05-30
"170000";"171400";"171412";"Lamares";2006-05-31;2007-06-29
"170000";"171400";"171412";"Lamares";2007-06-30;2008-08-04
"170000";"171400";"171412";"Lamares";2008-08-05;2009-06-29
"170000";"171400";"171412";"Lamares";2009-06-30;2010-07-29
"170000";"171400";"171412";"Lamares";2010-07-30;2013-09-29
"170000";"171400";"171413";"Lamas de Olo";1895-09-26;2001-03-11
"170000";"171400";"171413";"Lamas de Olo";2001-03-12;2003-07-30
"170000";"171400";"171413";"Lamas de Olo";2003-07-31;2004-07-30
"170000";"171400";"171413";"Lamas de Olo";2004-07-31;2005-04-29
"170000";"171400";"171413";"Lamas de Olo";2005-04-30;2006-05-30
"170000";"171400";"171413";"Lamas de Olo";2006-05-31;2007-06-29
"170000";"171400";"171413";"Lamas de Olo";2007-06-30;2008-08-04
"170000";"171400";"171413";"Lamas de Olo";2008-08-05;2009-06-29
"170000";"171400";"171413";"Lamas de Olo";2009-06-30;2010-07-29
"170000";"171400";"171413";"Lamas de Olo";2010-07-30;2013-09-29
"170000";"171400";"171414";"Lordelo";1836-12-31;2001-03-11
"170000";"171400";"171414";"Lordelo";2001-03-12;2003-07-30
"170000";"171400";"171414";"Lordelo";2003-07-31;2004-07-30
"170000";"171400";"171414";"Lordelo";2004-07-31;2005-04-29
"170000";"171400";"171414";"Lordelo";2005-04-30;2006-05-30
"170000";"171400";"171414";"Lordelo";2006-05-31;2007-06-29
"170000";"171400";"171414";"Lordelo";2007-06-30;2008-08-04
"170000";"171400";"171414";"Lordelo";2008-08-05;2009-06-29
"170000";"171400";"171414";"Lordelo";2009-06-30;2010-07-29
"170000";"171400";"171414";"Lordelo";2010-07-30;2050-12-31
"170000";"171400";"171415";"Mateus";1836-12-31;1960-11-22
"170000";"171400";"171415";"Mateus";1960-11-23;2001-03-11
"170000";"171400";"171415";"Mateus";2001-03-12;2003-07-30
"170000";"171400";"171415";"Mateus";2003-07-31;2004-07-30
"170000";"171400";"171415";"Mateus";2004-07-31;2005-04-29
"170000";"171400";"171415";"Mateus";2005-04-30;2006-05-30
"170000";"171400";"171415";"Mateus";2006-05-31;2007-06-29
"170000";"171400";"171415";"Mateus";2007-06-30;2008-08-04
"170000";"171400";"171415";"Mateus";2008-08-05;2009-06-29
"170000";"171400";"171415";"Mateus";2009-06-30;2010-07-29
"170000";"171400";"171415";"Mateus";2010-07-30;2050-12-31
"170000";"171400";"171416";"Mondrões";1836-12-31;2001-03-11
"170000";"171400";"171416";"Mondrões";2001-03-12;2003-07-30
"170000";"171400";"171416";"Mondrões";2003-07-31;2004-07-30
"170000";"171400";"171416";"Mondrões";2004-07-31;2005-04-29
"170000";"171400";"171416";"Mondrões";2005-04-30;2006-05-30
"170000";"171400";"171416";"Mondrões";2006-05-31;2007-06-29
"170000";"171400";"171416";"Mondrões";2007-06-30;2008-08-04
"170000";"171400";"171416";"Mondrões";2008-08-05;2009-06-29
"170000";"171400";"171416";"Mondrões";2009-06-30;2010-07-29
"170000";"171400";"171416";"Mondrões";2010-07-30;2050-12-31
"170000";"171400";"171417";"Mouçós";1836-12-31;1960-11-22
"170000";"171400";"171417";"Mouçós";1960-11-23;2001-03-11
"170000";"171400";"171417";"Mouçós";2001-03-12;2003-07-30
"170000";"171400";"171417";"Mouçós";2003-07-31;2004-07-30
"170000";"171400";"171417";"Mouçós";2004-07-31;2005-04-29
"170000";"171400";"171417";"Mouçós";2005-04-30;2006-05-30
"170000";"171400";"171417";"Mouçós";2006-05-31;2007-06-29
"170000";"171400";"171417";"Mouçós";2007-06-30;2008-08-04
"170000";"171400";"171417";"Mouçós";2008-08-05;2009-06-29
"170000";"171400";"171417";"Mouçós";2009-06-30;2010-07-29
"170000";"171400";"171417";"Mouçós";2010-07-30;2013-09-29
"170000";"171400";"171418";"Nogueira";1836-12-31;2001-03-11
"170000";"171400";"171418";"Nogueira";2001-03-12;2003-07-30
"170000";"171400";"171418";"Nogueira";2003-07-31;2004-07-30
"170000";"171400";"171418";"Nogueira";2004-07-31;2005-04-29
"170000";"171400";"171418";"Nogueira";2005-04-30;2006-05-30
"170000";"171400";"171418";"Nogueira";2006-05-31;2007-06-29
"170000";"171400";"171418";"Nogueira";2007-06-30;2008-08-04
"170000";"171400";"171418";"Nogueira";2008-08-05;2009-06-29
"170000";"171400";"171418";"Nogueira";2009-06-30;2010-07-29
"170000";"171400";"171418";"Nogueira";2010-07-30;2013-09-29
"170000";"171400";"171419";"Vila Real (Nossa Senhora da Conceição)";1960-11-23;2001-03-11
"170000";"171400";"171419";"Vila Real (Nossa Senhora da Conceição)";2001-03-12;2003-07-30
"170000";"171400";"171419";"Vila Real (Nossa Senhora da Conceição)";2003-07-31;2004-07-30
"170000";"171400";"171419";"Vila Real (Nossa Senhora da Conceição)";2004-07-31;2005-04-29
"170000";"171400";"171419";"Vila Real (Nossa Senhora da Conceição)";2005-04-30;2006-05-30
"170000";"171400";"171419";"Vila Real (Nossa Senhora da Conceição)";2006-05-31;2007-06-29
"170000";"171400";"171419";"Vila Real (Nossa Senhora da Conceição)";2007-06-30;2008-08-04
"170000";"171400";"171419";"Vila Real (Nossa Senhora da Conceição)";2008-08-05;2009-06-29
"170000";"171400";"171419";"Vila Real (Nossa Senhora da Conceição)";2009-06-30;2010-07-29
"170000";"171400";"171419";"Vila Real (Nossa Senhora da Conceição)";2010-07-30;2013-09-29
"170000";"171400";"171420";"Parada de Cunhos";1836-12-31;2001-03-11
"170000";"171400";"171420";"Parada de Cunhos";2001-03-12;2003-07-30
"170000";"171400";"171420";"Parada de Cunhos";2003-07-31;2004-07-30
"170000";"171400";"171420";"Parada de Cunhos";2004-07-31;2005-04-29
"170000";"171400";"171420";"Parada de Cunhos";2005-04-30;2006-05-30
"170000";"171400";"171420";"Parada de Cunhos";2006-05-31;2007-06-29
"170000";"171400";"171420";"Parada de Cunhos";2007-06-30;2008-08-04
"170000";"171400";"171420";"Parada de Cunhos";2008-08-05;2009-06-29
"170000";"171400";"171420";"Parada de Cunhos";2009-06-30;2010-07-29
"170000";"171400";"171420";"Parada de Cunhos";2010-07-30;2050-12-31
"170000";"171400";"171421";"Pena";1836-12-31;2001-03-11
"170000";"171400";"171421";"Pena";2001-03-12;2003-07-30
"170000";"171400";"171421";"Pena";2003-07-31;2004-07-30
"170000";"171400";"171421";"Pena";2004-07-31;2005-04-29
"170000";"171400";"171421";"Pena";2005-04-30;2006-05-30
"170000";"171400";"171421";"Pena";2006-05-31;2007-06-29
"170000";"171400";"171421";"Pena";2007-06-30;2008-08-04
"170000";"171400";"171421";"Pena";2008-08-05;2009-06-29
"170000";"171400";"171421";"Pena";2009-06-30;2010-07-29
"170000";"171400";"171421";"Pena";2010-07-30;2013-09-29
"170000";"171400";"171422";"Quinta";1836-12-31;2001-03-11
"170000";"171400";"171422";"Quinta";2001-03-12;2003-07-30
"170000";"171400";"171422";"Quinta";2003-07-31;2004-07-30
"170000";"171400";"171422";"Quinta";2004-07-31;2005-04-29
"170000";"171400";"171422";"Quinta";2005-04-30;2006-05-30
"170000";"171400";"171422";"Quinta";2006-05-31;2007-06-29
"170000";"171400";"171422";"Quinta";2007-06-30;2008-08-04
"170000";"171400";"171422";"Quinta";2008-08-05;2009-06-29
"170000";"171400";"171422";"Quinta";2009-06-30;2010-07-29
"170000";"171400";"171422";"Quinta";2010-07-30;2013-09-29
"170000";"171400";"171423";"Vila Real (São Dinis)";1836-12-31;1960-11-22
"170000";"171400";"171423";"Vila Real (São Dinis)";1960-11-23;2001-03-11
"170000";"171400";"171423";"Vila Real (São Dinis)";2001-03-12;2003-07-30
"170000";"171400";"171423";"Vila Real (São Dinis)";2003-07-31;2004-07-30
"170000";"171400";"171423";"Vila Real (São Dinis)";2004-07-31;2005-04-29
"170000";"171400";"171423";"Vila Real (São Dinis)";2005-04-30;2006-05-30
"170000";"171400";"171423";"Vila Real (São Dinis)";2006-05-31;2007-06-29
"170000";"171400";"171423";"Vila Real (São Dinis)";2007-06-30;2008-08-04
"170000";"171400";"171423";"Vila Real (São Dinis)";2008-08-05;2009-06-29
"170000";"171400";"171423";"Vila Real (São Dinis)";2009-06-30;2010-07-29
"170000";"171400";"171423";"Vila Real (São Dinis)";2010-07-30;2013-09-29
"170000";"171400";"171424";"Vila Real (São Pedro)";1836-12-31;2001-03-11
"170000";"171400";"171424";"Vila Real (São Pedro)";2001-03-12;2003-07-30
"170000";"171400";"171424";"Vila Real (São Pedro)";2003-07-31;2004-07-30
"170000";"171400";"171424";"Vila Real (São Pedro)";2004-07-31;2005-04-29
"170000";"171400";"171424";"Vila Real (São Pedro)";2005-04-30;2006-05-30
