IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
CFG	3		308		312		0.2		10
CFGOK
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
IDS	OPTICA	CONFIGURATED
310.016205	26.768150	2
310.016205	36.674473	0
310.016205	46.791569	0
310.016205	56.697891	3
310.016205	66.814987	3
310.016205	76.721313	0
310.016205	86.838409	0
310.016205	96.744728	4
310.016205	106.651054	1
310.016205	116.768150	2
310.016205	126.674477	6
310.016205	136.791565	6
310.016205	146.697891	3
310.016205	156.814987	2
310.016205	166.721313	6
310.016205	176.838409	6
310.016205	186.744736	4
310.016205	196.651047	12
310.016205	206.768143	79
310.016205	216.674469	21
310.016205	226.791565	1
310.016205	236.697891	4
310.016205	246.814987	4
310.016205	256.721313	1
310.016205	266.838409	2
310.016205	276.744720	42
310.016205	286.651062	0
310.016205	296.768158	0
310.016205	306.674469	3
310.016205	316.791565	3
310.016205	326.697906	0
310.016205	336.815002	0
310.016205	346.721313	3
310.016205	351.990631	0
310.210693	6.744730	0
310.210693	16.651054	2
310.210693	26.768150	2
310.210693	36.674473	0
310.210693	46.791569	0
310.210693	56.697891	3
310.210693	66.814987	3
310.210693	76.721313	0
310.210693	86.838409	0
310.210693	96.744728	4
310.210693	106.651054	1
310.210693	116.768150	2
310.210693	126.674477	5
310.210693	136.791565	6
310.210693	146.697891	2
310.210693	156.814987	2
310.210693	166.721313	5
310.210693	176.838409	6
310.210693	186.744736	4
310.210693	196.651047	12
310.210693	206.768143	71
310.210693	216.674469	21
310.210693	226.791565	1
310.210693	236.697891	4
310.210693	246.814987	4
310.210693	256.721313	0
310.210693	266.838409	2
310.210693	276.744720	45
310.210693	286.651062	0
310.210693	296.768158	0
310.210693	306.674469	3
310.210693	316.791565	3
310.210693	326.697906	0
310.210693	336.815002	0
310.210693	346.721313	3
310.210693	351.990631	0
310.405182	6.744730	0
310.405182	16.651054	2
310.405182	26.768150	2
310.405182	36.674473	0
310.405182	46.791569	0
310.405182	56.697891	3
310.405182	66.814987	3
310.405182	76.721313	0
310.405182	86.838409	0
310.405182	96.744728	4
310.405182	106.651054	1
310.405182	116.768150	1
310.405182	126.674477	5
310.405182	136.791565	6
310.405182	146.697891	2
310.405182	156.814987	2
310.405182	166.721313	5
310.405182	176.838409	6
310.405182	186.744736	4
310.405182	196.651047	12
310.405182	206.768143	55
310.405182	216.674469	32
310.405182	226.791565	1
310.405182	236.697891	4
310.405182	246.814987	4
310.405182	256.721313	0
310.405182	266.838409	2
310.405182	276.744720	58
310.405182	286.651062	0
310.405182	296.768158	0
310.405182	306.674469	3
310.405182	316.791565	3
310.405182	326.697906	0
310.405182	336.815002	0
310.405182	346.721313	3
310.405182	351.990631	0
310.599670	6.744730	0
310.599670	16.651054	2
310.599670	26.768150	2
310.599670	36.674473	0
310.599670	46.791569	0
310.599670	56.697891	3
310.599670	66.814987	3
310.599670	76.721313	0
310.599670	86.838409	0
310.599670	96.744728	4
310.599670	106.651054	1
310.599670	116.768150	1
310.599670	126.674477	5
310.599670	136.791565	5
310.599670	146.697891	2
310.599670	156.814987	2
310.599670	166.721313	6
310.599670	176.838409	6
310.599670	186.744736	4
310.599670	196.651047	11
310.599670	206.768143	52
310.599670	216.674469	42
310.599670	226.791565	1
310.599670	236.697891	3
310.599670	246.814987	4
310.599670	256.721313	0
310.599670	266.838409	3
310.599670	276.744720	70
310.599670	286.651062	0
310.599670	296.768158	0
310.599670	306.674469	2
310.599670	316.791565	3
310.599670	326.697906	0
310.599670	336.815002	0
310.599670	346.721313	3
310.599670	351.990631	0
310.794159	6.744730	0
310.794159	16.651054	2
310.794159	26.768150	2
310.794159	36.674473	0
310.794159	46.791569	0
310.794159	56.697891	2
310.794159	66.814987	3
310.794159	76.721313	0
310.794159	86.838409	0
310.794159	96.744728	4
310.794159	106.651054	0
310.794159	116.768150	1
310.794159	126.674477	5
310.794159	136.791565	5
310.794159	146.697891	2
310.794159	156.814987	2
310.794159	166.721313	5
END
STP
STPOK
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
IDS	OPTICA	READY
